epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
17,16.25896978378296,4.532584106825115e-05,0.4656172109974755,0.41296937863032024,0.6744451496336196,0.41976727677716147,1.9727990176942614,,,,,,,,,,
18,17.354302406311035,4.0208371304520894e-05,0.46580580936537846,0.41380703681045106,0.6749987204869589,0.42013805607954663,1.9747496207555135,0.40071003390172943,0.9375205534468506,0.37784649241393753,0.5644045127582419,0.3549829509261457,0.40824385842660055,0.9404110906922686,0.38227199908294185,0.5683183629527174,0.3563001397392831
19,17.288872003555298,3.520365877844009e-05,0.46505048473676047,0.4130599111318588,0.6716361774338616,0.42030926413006253,1.9700558344523111,,,,,,,,,,
20,16.277674436569214,3.036653616774789e-05,0.464748344818751,0.4132240785492791,0.6711907479498121,0.41925542089674206,1.9684185849295721,0.39956620253616204,0.9368640639221734,0.3768701033688604,0.5635347568866313,0.3541740042015588,0.4073065100229541,0.9399266991738838,0.3817199867218159,0.5677888908725052,0.3561334634206777
21,17.101453065872192,2.5750000000000002e-05,0.4658497989177704,0.41148451699150934,0.6700520144568549,0.41889166169696385,1.9662779966990154,,,,,,,,,,
22,16.903959274291992,2.140463001152258e-05,0.46323799623383416,0.41199482050206926,0.670070947541131,0.41812139915095436,1.9634251541561552,0.4002368250952521,0.9372682637335853,0.37669836110839583,0.5635549953167923,0.35315989712153956,0.40796433060200926,0.9400642996358205,0.3796910745713272,0.566482149592825,0.35141781854064513
23,25.560975313186646,1.737803498523653e-05,0.46431001755926343,0.41128867003652786,0.6688767737812467,0.41858730150593654,1.963062776459588,,,,,,,,,,
24,24.171776294708252,1.3714331138868993e-05,0.46380949947569106,0.4099796579943763,0.6685897204611037,0.4168790363603168,1.9592578967412313,0.4024975141297236,0.9387696160585867,0.37864682986554443,0.5653544252632252,0.3547961456013653,0.40893371133416107,0.9409236333753244,0.3821748461021602,0.5684244418598815,0.3554159808701593
25,26.344613313674927,1.0453658778440105e-05,0.4635922650496165,0.41165639724996356,0.669205884138743,0.41871131625440383,1.96316585805681,,,,,,,,,,
26,25.645477771759033,7.631742512670283e-06,0.4634048653973473,0.4116613980796602,0.668498616748386,0.41855805847379896,1.9621229357189602,0.40107837697063775,0.9378214536205749,0.3775515801002154,0.5643082046070019,0.354024783229793,0.4084866432549602,0.9405553530550465,0.382076794521662,0.5682363140327902,0.3556669457883637
27,25.76024055480957,5.2794998466912506e-06,0.46318262153201634,0.4102062692244848,0.6678920480940077,0.4170951614777247,1.9583760976791382,,,,,,,,,,
28,24.75348663330078,3.4227024433898994e-06,0.4628952423731486,0.40999045272668205,0.6681595802307129,0.4167775236897998,1.9578227917353312,0.4012746241828473,0.9379542974699838,0.37757835460049355,0.5643703355569903,0.3538820850181398,0.40829062665454074,0.9405241809187883,0.38208196793258464,0.5682293722613192,0.3558733092106285
29,25.51438593864441,2.0816937636766182e-06,0.46291492912504406,0.41044656601217056,0.6675489809778001,0.41699464850955537,1.9579051150215996,,,,,,,,,,
30,25.147193670272827,1.2711661792704668e-06,0.46332856747839185,0.41286319692929585,0.6676619622442458,0.41953166094091204,1.963385393884447,0.40105838215687695,0.9378383954323386,0.3774204413328761,0.5642264260326969,0.3537825005088752,0.40861444834338384,0.9405747424590528,0.38191960973271893,0.5681379873081636,0.35522477112205403
