epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
20,15.154778242111206,0.0007745963223324385,0.5948633591334025,0.5132574564880795,0.59668797188335,0.516409244802263,1.6671576182047525,0.33367236215861357,0.947959855844071,0.3369951543239269,0.5406500548306417,0.34031794648924024,0.37890031757238585,0.9296622818297693,0.3515480865556019,0.5442528183136577,0.3241958555388179
21,15.904720783233643,0.0007525000000000001,0.5932856347825792,0.5212735599941678,0.5923783686425951,0.5224689053164588,1.6721268680360581,,,,,,,,,,
22,15.817336797714233,0.0007297252973710758,0.5909275359577603,0.5059765987926059,0.587813323073917,0.509658114777671,1.645923505889045,0.3667747245038028,0.9446479123221536,0.35417234931216357,0.5509975369821603,0.3415699741205244,0.3860339464061562,0.9316068331930718,0.357879456785285,0.5491219155878806,0.32972496716441374
23,15.51334285736084,0.0007063346383225213,0.5830649654070537,0.4984437041812473,0.5890677796469794,0.5003958821296692,1.6302180025312636,,,,,,,,,,
24,15.52010726928711,0.000682392135024924,0.5939866794480217,0.4887297537591722,0.5845903197924296,0.4953563908735911,1.6213049093882244,0.34928728606877296,0.9472447240465148,0.35285549502915947,0.5509852380349446,0.356423703989546,0.379142932203826,0.9313737274281454,0.36156063899471397,0.5514983351391911,0.34397834578560194
25,15.446392059326172,0.0006579634122155991,0.5797314551141527,0.4911120699511634,0.5677257325914171,0.4964726805686951,1.5996201780107286,,,,,,,,,,
26,15.89887261390686,0.0006331154273257479,0.573393448193868,0.4821611397796207,0.5699429803424412,0.4872500492466821,1.5849703232447305,0.363941418216008,0.9458865088870628,0.3502764620972424,0.5488131443605159,0.3366115059784768,0.3883336380084559,0.9328026843167274,0.35552743611643356,0.5479525188498648,0.3227212342244113
27,15.473782539367676,0.0006079162869547909,0.5739467647340563,0.478181576066547,0.5635740167564816,0.4823161847061581,1.5719543801413642,,,,,,,,,,
28,15.525089502334595,0.0005824350601949144,0.56899041334788,0.47722147040896945,0.5592186391353607,0.47958022687170243,1.5619048012627497,0.3603238226748549,0.948555607455162,0.3544469311221663,0.5524831565664982,0.3485700395694777,0.38723717269882973,0.9340836991114321,0.35931916081268667,0.5509073402456018,0.3314011489265436
29,15.56058144569397,0.0005567415893174886,0.563901232348548,0.4692418005731371,0.5567875100506676,0.4721658753024207,1.5455249044630262,,,,,,,,,,
30,15.219761848449707,0.0005309062983402573,0.56134618918101,0.4633074157767826,0.5544529808892145,0.4672455416785346,1.5340253273646036,0.3568619765577041,0.9487606885793717,0.35420485112348227,0.5523901302754454,0.35154772568926046,0.384171669703541,0.9337154568095747,0.3617060414093286,0.552375846542744,0.33924041311511627
31,15.528150796890259,0.0005050000000000002,0.5639332347446018,0.46111991107463834,0.5474097318119473,0.46662184331152173,1.5265581528345744,,,,,,,,,,
32,15.581971645355225,0.00047909370165974305,0.5558078984419504,0.46807220346397826,0.5460501068168216,0.463921434018347,1.5219115946027968,0.3599416753655014,0.9492694499511842,0.35468204794759106,0.5528778486154554,0.34942242052968064,0.37888933160085175,0.9305536592901171,0.3551164551348339,0.5469288565199283,0.3313435786688161
33,15.259207248687744,0.00045325841068251176,0.5569897737767961,0.45233320163355933,0.538008474641376,0.4556432710753547,1.4983132388856677,,,,,,,,,,
34,15.183568954467773,0.0004275649398050859,0.5500013477272457,0.46609038511912027,0.5377977874543932,0.468086819185151,1.5139304611417983,0.3587770643180889,0.9496048684992914,0.3545627344084804,0.5529101124387507,0.35034840449887195,0.3869693204401049,0.9359994431612,0.35944161930437424,0.5516275605899829,0.33191391816864363
35,14.320754289627075,0.00040208371304520927,0.5475978579786088,0.44845517211490205,0.5407622582382626,0.45073423981666566,1.4895230187310113,,,,,,,,,,
36,15.199920654296875,0.00037688457267425244,0.5383248501353793,0.4444435679250293,0.5288434200816684,0.4499026245541043,1.470130247539944,0.3606312555378203,0.949196265604644,0.3539119247286392,0.5523400383539742,0.34719259391945806,0.38703053666228016,0.9352444728567721,0.3661485056578958,0.5558471613908545,0.3452664746535115
37,15.426293849945068,0.0003520365877844012,0.5428336958090464,0.4393527070681254,0.5245636602242788,0.4444968246751361,1.4601536909739177,,,,,,,,,,
38,15.231171607971191,0.0003276078649750765,0.5399992386500041,0.43883915146191915,0.5233170694775051,0.4427370078033871,1.4554732773039076,0.3741578083453898,0.9485379795372098,0.3577397220473682,0.554672474543982,0.3413216357493466,0.38485926303647167,0.9307857186423603,0.3588789965555086,0.5495145705844592,0.3328987300745455
39,15.218273639678955,0.0003036653616774791,0.5380902224116855,0.4353479454914729,0.520352902677324,0.4391044172975752,1.4461764097213745,,,,,,,,,,
40,15.303346395492554,0.00028027470262892445,0.5295397228664822,0.43375411729017893,0.5207301212681664,0.43709794448481665,1.4394749879837037,0.3749567554464603,0.9492197193143106,0.35782859461271554,0.5549589695132472,0.3407004337789708,0.39309633856418275,0.9353406351084855,0.36222594198861807,0.5532641730285739,0.3313555454130534
41,15.035449028015137,0.0002575000000000002,0.5322057518694135,0.4298844661977556,0.5105295790566339,0.4336281806230545,1.4252028783162436,,,,,,,,,,
42,15.351142168045044,0.0002354036776675618,0.5333571434020996,0.43147312435838914,0.5118676940600078,0.4353317747513453,1.429614610142178,0.34847318104369085,0.9509831200242549,0.34528440719375,0.5471839781372516,0.34209563334380905,0.3851914563799491,0.9393783525866664,0.3623316448086842,0.5546805474013449,0.33947183323741925
43,14.513844966888428,0.0002140463001152259,0.5292675786548191,0.4309110975927777,0.5103683955139584,0.4327441467179192,1.4232018815146552,,,,,,,,,,
44,15.075131177902222,0.0001934864064303306,0.5251583609316084,0.4271612137556076,0.5033800403277079,0.431951461897956,1.4114912801318698,0.3683203768551853,0.9484276167927029,0.35117548244112473,0.5502595272249842,0.3340305880270642,0.3819475536025247,0.9320855681103503,0.3537384839962401,0.5465208453676101,0.3255294143899554
45,15.182718992233276,0.00017378034985236537,0.5257466773192088,0.42538145581881204,0.4985984378390842,0.4282395793331994,1.4024020883772108,,,,,,,,,,
46,14.831335067749023,0.00015498214331265904,0.5269362303945754,0.4233562390009562,0.4984842340151469,0.4266726142830319,1.4003030803468492,0.3709093083556821,0.9489106717221168,0.35209390051037137,0.5510328242476198,0.3332784926650606,0.3939940286899922,0.9379050651971125,0.35742370141685154,0.5509174893436052,0.32085337414371085
47,15.30793309211731,0.00013714331138868998,0.5253514077928331,0.4238157669703166,0.4934712827205658,0.42764588826232486,1.3957007620069715,,,,,,,,,,
48,15.101964473724365,0.00012031274907879943,0.5226527048481835,0.42232373621728686,0.495285486512714,0.42540606723891367,1.3931797716352674,0.36660640750494733,0.9486410013278707,0.3494979634488996,0.5492123094085567,0.3323895193928519,0.3772488880894245,0.9311562754666136,0.34939395387011424,0.5433147277356141,0.321539019650804
49,15.30791163444519,0.00010453658778440108,0.5257001863585578,0.42045180035962,0.48505426446596783,0.42396911018424566,1.3820993688371446,,,,,,,,,,
50,15.228843927383423,8.985806886701516e-05,0.5216110428174336,0.4204744554228253,0.48969882660441927,0.42379619744088914,1.384537771013048,0.3694091091190268,0.9488175251296501,0.35197999080998804,0.5509258355832087,0.3345508725009493,0.39451137945439546,0.9363779774086676,0.3641294225584909,0.5548789408418832,0.33374746566258634
51,14.522823095321655,7.631742512670285e-05,0.5207681914170583,0.4175903472635481,0.48819480538368226,0.42183092799451616,1.3792050043741861,,,,,,,,,,
52,15.110323667526245,6.395177052675796e-05,0.5196800788243612,0.4202579743332333,0.4884219679567549,0.42116358975569407,1.3795545895894368,0.36639366443586957,0.949232972903666,0.34964387208229775,0.5495069056894205,0.3328940797287259,0.3660981455591049,0.9274950113556601,0.3394428677262364,0.5354602489360443,0.31278758989336786
53,15.445236206054688,5.2794998466912526e-05,0.5175625112321641,0.4176124456855986,0.4858672883775499,0.4212331652641296,1.3746879233254328,,,,,,,,,,
54,15.046617269515991,4.287768888388514e-05,0.5159166110886468,0.4177767561541663,0.4867201440864139,0.42157361838552687,1.3751404444376627,0.3689476698538771,0.9489601828640818,0.35124354569375044,0.5504824247505276,0.33353942153362376,0.3857399451648811,0.9337162887359752,0.3545831559896695,0.5476275335717714,0.32342636681445786
55,14.917265892028809,3.4227024433899005e-05,0.5187217520342933,0.41667843295468227,0.4845739841461182,0.4197915040784412,1.3720655785666571,,,,,,,,,,
56,14.88362169265747,2.6866715986911188e-05,0.5163525025049845,0.41287175483173794,0.4853196223576864,0.41372668743133545,1.3636584533585443,0.3665836895871503,0.9492781100531008,0.34998410204954467,0.5497487713840634,0.33338451451193907,0.377794963054097,0.9331195414449851,0.3511194036169981,0.5451194495596604,0.3244438441798993
57,14.92908239364624,2.0816937636766188e-05,0.5196102314525181,0.4112212363216612,0.48470552894804214,0.4122105300426483,1.3623318009906344,,,,,,,,,,
58,15.033631801605225,1.6094271405406862e-05,0.5181869864463806,0.4109428346157074,0.48235283427768283,0.4145178039868673,1.361435553762648,0.36875586605576877,0.9487345132158713,0.35076940830204123,0.5500911099399847,0.3327829505483137,0.38551668873965905,0.9339553158101724,0.35527952544985375,0.5481714555699599,0.32504236216004845
59,14.666285037994385,1.2711661792704668e-05,0.5185770511627197,0.4096160401900609,0.48036956124835545,0.4123542461130354,1.3568203528722127,,,,,,,,,,
60,15.007280826568604,1.0678380296485954e-05,0.5195390966203478,0.4104175948434406,0.4817253503534529,0.4127631379498376,1.3594668255911933,0.36857888416159357,0.948787712596832,0.3506801911659122,0.5500493649762188,0.3327814981702308,0.3812947492748985,0.9321577429682546,0.3524470822341487,0.5456839691455174,0.32359941519339896
