epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
20,25.558595895767212,3.036653616774789e-05,0.4647477361891005,0.4128432770570119,0.6655471762021382,0.4192349794838164,1.9623731639650133,0.39894368515133255,0.9362484499777527,0.3703001293583934,0.5589495695648465,0.34165657356545426,0.4081159782641821,0.9392490116448406,0.37601492045071,0.5637596175154203,0.3439138626372379
21,24.59694743156433,2.5750000000000002e-05,0.4644143952263726,0.4109736810127894,0.6671220183372497,0.41832699941264256,1.9608370939890543,,,,,,,,,,
22,17.919067859649658,2.140463001152258e-05,0.462792440255483,0.41074984537230597,0.6648154907756382,0.418070959382587,1.9564287212159899,0.4024800342725552,0.9384740412196863,0.37290522528729647,0.5614281639314264,0.34333041630203776,0.40953632272938123,0.9406193446126598,0.3769532734833506,0.564841963859787,0.34437022423732006
23,24.663814067840576,1.737803498523653e-05,0.46331079800923664,0.41170969274308944,0.6649460593859354,0.4187513338194953,1.9587178760104709,,,,,,,,,,
24,24.565897226333618,1.3714331138868993e-05,0.46304504540231495,0.40892298056019677,0.6628953788015578,0.416289942463239,1.9511533233854506,0.4035447994710163,0.9392769768431501,0.3734843517275068,0.5620818934327213,0.34342390398399736,0.40974173644890177,0.9411074742618357,0.3780838935755206,0.565758420470959,0.3464260507021394
25,23.868213653564453,1.0453658778440105e-05,0.46316691901948714,0.4110908713605669,0.6628136780526903,0.4181438558631473,1.9552153295940824,,,,,,,,,,
26,24.25439167022705,7.631742512670283e-06,0.4610469427373674,0.4101186119847827,0.6632180147700839,0.4163293371597926,1.9507128953933717,0.4020458502744623,0.9381164147375995,0.372307026150186,0.5609101556793239,0.3425682020259097,0.4090983521474394,0.9402576320530758,0.3767781253135667,0.5646046275600697,0.344457898479694
27,24.745819807052612,5.2794998466912506e-06,0.4623498757680257,0.4108341750171449,0.6622798919677735,0.4177606271372901,1.953224574195014,,,,,,,,,,
28,24.910353899002075,3.4227024433898994e-06,0.4622597065236833,0.41064156856801776,0.6627558403544955,0.4173481189542346,1.9530052291022406,0.4020871683546872,0.938156399222436,0.372278021175662,0.5609041471912534,0.34246887399663684,0.40888838822824825,0.940217176455473,0.3761632979887645,0.5641812574776673,0.3434382077492808
29,24.83303928375244,2.0816937636766182e-06,0.46194004350238377,0.4090242813030879,0.6629043075773451,0.4161057435803943,1.9499743673536512,,,,,,,,,,
30,23.73412799835205,1.2711661792704668e-06,0.4622819741566976,0.4090127670102649,0.6621011098225912,0.4157684061262343,1.9491642475128175,0.40218318814835474,0.9382177714046331,0.3722825289653173,0.5609276097784226,0.34238186978227997,0.4096219380872102,0.9404723521517118,0.3771608322944804,0.5649313389135575,0.34469972650175057
