epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
16,23.876346826553345,0.0008550178566873412,0.5282425416840447,0.5062028871642219,0.6983978960249159,0.5041459262371063,1.7197665399975246,0.34575162080725663,0.9509553759833145,0.34717358933885656,0.5484341848870092,0.3485955578704565,0.373527992485813,0.928448606100697,0.3513224583980503,0.5436978409655993,0.3291169243102877
17,24.776569843292236,0.000836219650147635,0.5264113909668393,0.5138602428966098,0.6945081445905897,0.5126010146405962,1.72724498907725,,,,,,,,,,
18,23.675511360168457,0.0008165135935696697,0.526076547967063,0.4952788922521803,0.6898831102583144,0.4965897219048606,1.6971505456500584,0.3827117070477359,0.9459655276049334,0.3614371454056652,0.556279939472088,0.34016258376359443,0.37905313975971644,0.9297112259804619,0.35234567977056563,0.544800861840531,0.32563821978141483
19,23.668192625045776,0.0007959536998847743,0.5336768554316627,0.4916953169637256,0.688914508289761,0.4895742297172546,1.6911748144361707,,,,,,,,,,
20,23.15851664543152,0.0007745963223324385,0.5186502019564311,0.4826855030324724,0.6738178239928352,0.48513076504071556,1.6596164491441514,0.39141864200235355,0.947417186596443,0.37190189668445867,0.5637403266551201,0.3523851513665638,0.39013476372852585,0.9344495737571925,0.36484317346886164,0.5547119735649719,0.3395515832091975
21,23.279582500457764,0.0007525000000000001,0.5201170153088039,0.48014057742224797,0.665043646759457,0.477122786309984,1.6422952148649428,,,,,,,,,,
22,24.985687017440796,0.0007297252973710758,0.5149571590953403,0.4756815254688263,0.6643851439158122,0.4730802145269182,1.632784695095486,0.39170537017713697,0.9464870803652743,0.37639528071117334,0.5664258805958736,0.36108519124520966,0.3807691072024639,0.9286212902385456,0.3657709601209638,0.5533877368268244,0.35077281303946367
23,23.1636164188385,0.0007063346383225213,0.5169722384876675,0.4636434985531701,0.6589466902944777,0.4648051808277766,1.614059731695387,,,,,,,,,,
24,24.465123891830444,0.000682392135024924,0.5039981517526838,0.4586356394820743,0.647742149564955,0.4585785183641646,1.5876375516255696,0.3927661832394978,0.9470239850410348,0.37557000967063103,0.5660546681274323,0.3583738361017643,0.38610246371209633,0.9305090430711644,0.3699844659173308,0.5568259916352754,0.35386646812256534
25,23.2210373878479,0.0006579634122155991,0.5097602082623376,0.4554862532350752,0.648077232307858,0.45414121117856765,1.5848416725794474,,,,,,,,,,
26,22.72844362258911,0.0006331154273257479,0.5146376689275106,0.452155844701661,0.6424300299750434,0.4516538914706972,1.5774806684917875,0.3902736658119231,0.9389976997410869,0.36595178578987997,0.5569670904402823,0.3416299057678368,0.3915201846122188,0.9345590726958414,0.36442757316802626,0.5544714063439646,0.3373349617238337
27,22.94442105293274,0.0006079162869547909,0.5080038560761346,0.4407674266232385,0.6422001798947652,0.4408097644646963,1.557395577430725,,,,,,,,,,
28,23.486382246017456,0.0005824350601949144,0.5040086938275231,0.45108514957957796,0.6336715473069086,0.4468827380074395,1.5581012116538153,0.3948462632277048,0.9470409373682761,0.3686064586124588,0.5614179515310646,0.3423666539972127,0.3880985162714515,0.9332156014092485,0.3604717063797038,0.5513863380562187,0.33284489648795623
29,24.34728717803955,0.0005567415893174886,0.502480149269104,0.44779885609944664,0.6249504910575019,0.4497165871991052,1.5498065842522515,,,,,,,,,,
30,23.085761785507202,0.0005309062983402573,0.49348610440889995,0.4388141175111135,0.628521548377143,0.43811292714542815,1.5327845891316731,0.37907020682570824,0.9299372153142487,0.3590236410311176,0.5493281657921613,0.338977075236527,0.3895335547832372,0.930795254793761,0.3609366759208278,0.5508895355451389,0.33233979705841843
31,24.339916706085205,0.0005050000000000002,0.4944623702102237,0.4331297900941637,0.6150022837850783,0.43487502336502076,1.5136733955807156,,,,,,,,,,
32,22.675479412078857,0.00047909370165974305,0.49499944117334155,0.430564785334799,0.6034693949752383,0.4267571535375383,1.4930086612701416,0.3946678209072125,0.9476363816137617,0.3690108281180771,0.5618860126166386,0.34335383532894176,0.3987128149801694,0.9378934505225319,0.3664343232272158,0.5569206989923212,0.3341558314742622
33,23.23281478881836,0.00045325841068251176,0.4908058881759644,0.4295905735757616,0.6074527886178759,0.42777293788062204,1.4954239633348254,,,,,,,,,,
34,22.45737910270691,0.0004275649398050859,0.49032840861214533,0.42428614563412137,0.6157159937752618,0.42307704289754233,1.4961003065109253,0.3705317385287791,0.9503678271381152,0.3606853533615596,0.5572461779537448,0.3508389681943401,0.3749144187702305,0.9295459074317987,0.35412580974168767,0.5459325089717247,0.3333372007131448
35,23.376347541809082,0.00040208371304520927,0.49302241139941744,0.4180321037769318,0.6093816823429532,0.4188623868756824,1.4837713201840719,,,,,,,,,,
36,23.059877634048462,0.00037688457267425244,0.48354498744010926,0.4145382291740841,0.5889426814185248,0.41514268583721586,1.4531269788742065,0.3892954685317973,0.9486792507662374,0.36740487589402193,0.5611630008514271,0.3455142832562465,0.39248918525563875,0.9368825860466862,0.3665153143626252,0.5566377382573121,0.3405414434696117
37,22.886590719223022,0.0003520365877844012,0.4825564795070224,0.4126703530550003,0.5841817988289727,0.41350591315163504,1.4453011353810628,,,,,,,,,,
38,23.47446584701538,0.0003276078649750765,0.4792819301287333,0.4113136503431532,0.5820320440663231,0.40587517586019306,1.4332050071822273,0.39669276143167675,0.9433524553088355,0.3671971596458754,0.5592489248668621,0.337701557860074,0.3945351206862768,0.9347819485469053,0.364291905829776,0.5544552534021524,0.33404869097327516
39,22.960365056991577,0.0003036653616774791,0.4748995621999105,0.4044033573733436,0.5816221528583103,0.4050548232263989,1.4263284259372286,,,,,,,,,,
40,23.53907585144043,0.00028027470262892445,0.4732879353894128,0.4011480867862701,0.5709356195396847,0.4010103937652376,1.4091640286975438,0.3932268384998694,0.9469149176798993,0.3651390018023851,0.5590643070948899,0.3370511651049009,0.39217426832959024,0.9352849841352953,0.3624776048258584,0.553413397929004,0.33278094132212654
41,22.033259391784668,0.0002575000000000002,0.47323704295688207,0.4040130035744773,0.5721946424908109,0.4002783603138394,1.4110980351765952,,,,,,,,,,
42,23.589184284210205,0.0002354036776675618,0.4704981108506521,0.39943226873874665,0.5671007765663995,0.40030998753176794,1.4023759524027506,0.3939475534413379,0.9473272764971583,0.3679178529710106,0.5610543274797265,0.3418881525006833,0.39413892141036433,0.9356826551452039,0.36538379859322445,0.5554834174438842,0.33662867577608463
43,23.033916473388672,0.0002140463001152259,0.46567746533287896,0.3945579528808594,0.5657044450441996,0.39489667581187354,1.390718815061781,,,,,,,,,,
44,23.570136070251465,0.0001934864064303306,0.467231203450097,0.39480859604146745,0.5570616960525513,0.3955550028218163,1.383636599116855,0.39162172873187806,0.9481689321248892,0.36625208045613034,0.5602243643457167,0.34088243218038256,0.3880773190744133,0.9327799520210525,0.36157397942596775,0.551975970290996,0.3350706397775222
45,23.412648916244507,0.00017378034985236537,0.46406578752729627,0.39177996118863423,0.5553398324383629,0.39272874262597823,1.3759914424684312,,,,,,,,,,
46,22.748918533325195,0.00015498214331265904,0.46003296309047276,0.3924151589473089,0.5568435443772211,0.39314636157618627,1.3762139638264974,0.3935668880974632,0.9429816923547303,0.36443881128037003,0.5572864383051568,0.33531073446327686,0.38764906507344427,0.932154349022465,0.3596530969137756,0.5504868476166721,0.33165712875410697
47,23.339123010635376,0.00013714331138868998,0.461734762456682,0.3927212092611525,0.5553848273224301,0.3918492661582099,1.3744620853000218,,,,,,,,,,
48,21.50691795349121,0.00012031274907879943,0.46125455564922757,0.38987498647636837,0.5504144734806484,0.3899527562989129,1.3659320010079279,0.3892453656356749,0.9481810920641929,0.3644347879059652,0.5590168892920411,0.3396242101762554,0.38089846354155016,0.9301372897640987,0.3569221656296247,0.5479938736744493,0.33294586771769924
49,23.25363326072693,0.00010453658778440108,0.46045656204223634,0.3882177392641703,0.5487332310941484,0.3897783633735445,1.3628487335311041,,,,,,,,,,
50,22.31700873374939,8.985806886701516e-05,0.45878313382466634,0.38770286937554677,0.5465994954109192,0.3872812135352029,1.3571237113740708,0.38981307126224984,0.9475900853848875,0.36252919911068,0.5575494945354159,0.33524532695911013,0.3872705667221605,0.9347858669671376,0.35786951075969176,0.5501749628288404,0.328468454797223
51,23.319563388824463,7.631742512670285e-05,0.4563545306523641,0.3880243900749418,0.5445466849539015,0.3884622116883596,1.355198359489441,,,,,,,,,,
52,22.369112968444824,6.395177052675796e-05,0.4545479264524248,0.38593726091914704,0.5452060884899563,0.386233275797632,1.3516819662517972,0.3897230028101164,0.9479908813913585,0.3641450193802195,0.5587603067172658,0.3385670359503226,0.387820039421547,0.9330952015133613,0.36040510574347207,0.5513018043334351,0.3329901720653971
53,22.62997055053711,5.2794998466912526e-05,0.4564380976888869,0.38570096062289344,0.5419512907663981,0.3861056172185474,1.3491264316770766,,,,,,,,,,
54,22.877389192581177,4.287768888388514e-05,0.45532821151945324,0.3862886554665036,0.5404890835285187,0.3869082321723302,1.3482057531674703,0.3927598308623235,0.9472712377265823,0.3645256810543199,0.558774199945074,0.3362915312463163,0.3881816326536588,0.9339739232909967,0.3607360060850775,0.5518153118203839,0.3332903795164962
55,22.076794147491455,3.4227024433899005e-05,0.45399631129370793,0.38450504773192934,0.5383744226561652,0.3851997319195006,1.3428248325983683,,,,,,,,,,
56,23.028198957443237,2.6866715986911188e-05,0.4541172464688619,0.3856132828527027,0.5392989655335744,0.38587245841821033,1.3450366814931234,0.3930170816046285,0.9473804280103568,0.3646558841062471,0.5588973987409503,0.3362946866078657,0.3893864737312626,0.9350182027618719,0.360955568748348,0.5523097800861893,0.3325246637654333
57,22.4797101020813,2.0816937636766188e-05,0.45392997198634677,0.38468662401040393,0.5373511168691847,0.38462670312987435,1.3412861135270862,,,,,,,,,,
58,23.32272458076477,1.6094271405406862e-05,0.4543155312538147,0.3846321403980255,0.537233461274041,0.3855693476067649,1.342276648680369,0.3920615073989095,0.9474989705600323,0.36394832116982867,0.5584652042998965,0.3358351349407479,0.3891870483802808,0.9345275262426065,0.3608021971043116,0.5520439734837432,0.33241734582834237
59,22.382652521133423,1.2711661792704668e-05,0.4539279990726047,0.3838604496584998,0.5350997971163856,0.38474382062753043,1.338737850719028,,,,,,,,,,
60,23.429829597473145,1.0678380296485954e-05,0.4537940435939365,0.3838857846127616,0.5337101499239604,0.38335467543866897,1.3359047465854221,0.39214537832530116,0.9474088860134645,0.3637594144180148,0.5583092382831647,0.3353734505107284,0.3910721583834697,0.9350942564636107,0.3603514901200905,0.5519324122345972,0.3296308218567113
